CustomerID,CustomerName,City,Country
778,Customer_778,Cairo,Egypt
779,Customer_779, Cairo ,Egypt
780,Customer_780,cairo,Egypt
781,Customer_781,alexandria,Egypt
782,Customer_782,Cairo,Egypt
783,Customer_783,alexandria,Egypt
784,Customer_784,Cairo,Egypt
785,Customer_785,Cairo,Egypt
786,Customer_786,cairo,Egypt
787,Customer_787,cairo,Egypt
788,Customer_788,Cairo,Egypt
789,Customer_789,Alexandria,Egypt
790,Customer_790,cairo,Egypt
791,Customer_791,cairo,Egypt
792,Customer_792,cairo,Egypt
793,Customer_793,Giza,Egypt
794,Customer_794,alexandria,Egypt
795,Customer_795,Cairo,Egypt
796,Customer_796,Alexandria,Egypt
797,Customer_797,cairo,Egypt
798,Customer_798,Giza,Egypt
799,Customer_799,alexandria,Egypt
800,Customer_800, Cairo ,Egypt
801,Customer_801, Cairo ,Egypt
802,Customer_802,cairo,Egypt
803,Customer_803,Alexandria,Egypt
804,Customer_804,Alexandria,Egypt
805,Customer_805,alexandria,Egypt
806,Customer_806,alexandria,Egypt
807,Customer_807,Cairo,Egypt
808,Customer_808,cairo,Egypt
809,Customer_809, Cairo ,Egypt
810,Customer_810,Cairo,Egypt
811,Customer_811,Alexandria,Egypt
812,Customer_812,Cairo,Egypt
813,Customer_813, Cairo ,Egypt
814,Customer_814,Alexandria,Egypt
815,Customer_815,alexandria,Egypt
816,Customer_816,Giza,Egypt
817,Customer_817,Giza,Egypt
818,Customer_818,alexandria,Egypt
819,Customer_819,cairo,Egypt
820,Customer_820,Cairo,Egypt
821,Customer_821,Alexandria,Egypt
822,Customer_822,alexandria,Egypt
823,Customer_823,alexandria,Egypt
824,Customer_824,cairo,Egypt
825,Customer_825,Cairo,Egypt
826,Customer_826,alexandria,Egypt
827,Customer_827, Cairo ,Egypt
828,Customer_828,alexandria,Egypt
829,Customer_829,Alexandria,Egypt
830,Customer_830,Cairo,Egypt
831,Customer_831,Alexandria,Egypt
832,Customer_832,Cairo,Egypt
833,Customer_833, Cairo ,Egypt
834,Customer_834,Alexandria,Egypt
835,Customer_835,Giza,Egypt
836,Customer_836,alexandria,Egypt
837,Customer_837, Cairo ,Egypt
838,Customer_838,Cairo,Egypt
839,Customer_839,Alexandria,Egypt
840,Customer_840,alexandria,Egypt
841,Customer_841, Cairo ,Egypt
842,Customer_842,Cairo,Egypt
843,Customer_843,Giza,Egypt
844,Customer_844,Giza,Egypt
845,Customer_845,Cairo,Egypt
846,Customer_846,Giza,Egypt
847,Customer_847, Cairo ,Egypt
848,Customer_848,alexandria,Egypt
849,Customer_849,Giza,Egypt
850,Customer_850,alexandria,Egypt
851,Customer_851,cairo,Egypt
852,Customer_852,Giza,Egypt
853,Customer_853,cairo,Egypt
854,Customer_854,alexandria,Egypt
855,Customer_855,Alexandria,Egypt
856,Customer_856,alexandria,Egypt
857,Customer_857, Cairo ,Egypt
858,Customer_858,Alexandria,Egypt
859,Customer_859,Alexandria,Egypt
860,Customer_860,Giza,Egypt
861,Customer_861,Giza,Egypt
862,Customer_862,Giza,Egypt
863,Customer_863,alexandria,Egypt
864,Customer_864,Alexandria,Egypt
865,Customer_865, Cairo ,Egypt
866,Customer_866, Cairo ,Egypt
867,Customer_867,cairo,Egypt
868,Customer_868,Cairo,Egypt
869,Customer_869, Cairo ,Egypt
870,Customer_870,Giza,Egypt
871,Customer_871,cairo,Egypt
872,Customer_872,Giza,Egypt
873,Customer_873,Alexandria,Egypt
874,Customer_874,Alexandria,Egypt
875,Customer_875,alexandria,Egypt
876,Customer_876,Giza,Egypt
877,Customer_877, Cairo ,Egypt
878,Customer_878,Cairo,Egypt
879,Customer_879,Giza,Egypt
880,Customer_880, Cairo ,Egypt
881,Customer_881,cairo,Egypt
882,Customer_882,Giza,Egypt
883,Customer_883,cairo,Egypt
884,Customer_884, Cairo ,Egypt
885,Customer_885, Cairo ,Egypt
886,Customer_886, Cairo ,Egypt
887,Customer_887, Cairo ,Egypt
888,Customer_888,Alexandria,Egypt
889,Customer_889,alexandria,Egypt
890,Customer_890, Cairo ,Egypt
891,Customer_891,Alexandria,Egypt
892,Customer_892,Cairo,Egypt
893,Customer_893,Alexandria,Egypt
894,Customer_894,cairo,Egypt
895,Customer_895,Cairo,Egypt
896,Customer_896,cairo,Egypt
897,Customer_897,alexandria,Egypt
898,Customer_898,Giza,Egypt
899,Customer_899,Giza,Egypt
900,Customer_900,Alexandria,Egypt
901,Customer_901,cairo,Egypt
902,Customer_902,alexandria,Egypt
903,Customer_903,Giza,Egypt
904,Customer_904,alexandria,Egypt
905,Customer_905,alexandria,Egypt
906,Customer_906,Giza,Egypt
907,Customer_907,Giza,Egypt
908,Customer_908,Cairo,Egypt
909,Customer_909,Cairo,Egypt
910,Customer_910, Cairo ,Egypt
911,Customer_911,cairo,Egypt
912,Customer_912,Giza,Egypt
913,Customer_913,alexandria,Egypt
914,Customer_914,cairo,Egypt
915,Customer_915, Cairo ,Egypt
916,Customer_916,alexandria,Egypt
917,Customer_917,Alexandria,Egypt
918,Customer_918, Cairo ,Egypt
919,Customer_919,Giza,Egypt
920,Customer_920,Alexandria,Egypt
921,Customer_921,Alexandria,Egypt
922,Customer_922, Cairo ,Egypt
923,Customer_923,Giza,Egypt
924,Customer_924,alexandria,Egypt
925,Customer_925,Alexandria,Egypt
926,Customer_926, Cairo ,Egypt
927,Customer_927, Cairo ,Egypt
928,Customer_928,alexandria,Egypt
929,Customer_929,Giza,Egypt
930,Customer_930, Cairo ,Egypt
931,Customer_931, Cairo ,Egypt
932,Customer_932, Cairo ,Egypt
933,Customer_933,cairo,Egypt
934,Customer_934,Cairo,Egypt
935,Customer_935,alexandria,Egypt
936,Customer_936,cairo,Egypt
937,Customer_937, Cairo ,Egypt
938,Customer_938,Cairo,Egypt
939,Customer_939,alexandria,Egypt
940,Customer_940,Alexandria,Egypt
941,Customer_941,alexandria,Egypt
942,Customer_942,cairo,Egypt
943,Customer_943,cairo,Egypt
944,Customer_944,cairo,Egypt
945,Customer_945,alexandria,Egypt
946,Customer_946,Giza,Egypt
947,Customer_947, Cairo ,Egypt
948,Customer_948,alexandria,Egypt
949,Customer_949,Alexandria,Egypt
950,Customer_950,Alexandria,Egypt
951,Customer_951,Alexandria,Egypt
952,Customer_952, Cairo ,Egypt
953,Customer_953,Cairo,Egypt
954,Customer_954,cairo,Egypt
955,Customer_955, Cairo ,Egypt
956,Customer_956,cairo,Egypt
957,Customer_957, Cairo ,Egypt
958,Customer_958,cairo,Egypt
959,Customer_959, Cairo ,Egypt
960,Customer_960,Cairo,Egypt
961,Customer_961,alexandria,Egypt
962,Customer_962,Alexandria,Egypt
963,Customer_963,cairo,Egypt
964,Customer_964, Cairo ,Egypt
965,Customer_965,Cairo,Egypt
966,Customer_966,Cairo,Egypt
967,Customer_967,Alexandria,Egypt
968,Customer_968, Cairo ,Egypt
969,Customer_969,alexandria,Egypt
970,Customer_970,cairo,Egypt
971,Customer_971,alexandria,Egypt
972,Customer_972,Giza,Egypt
973,Customer_973,Cairo,Egypt
974,Customer_974,Cairo,Egypt
975,Customer_975,Alexandria,Egypt
976,Customer_976, Cairo ,Egypt
977,Customer_977,Giza,Egypt
978,Customer_978,Giza,Egypt
979,Customer_979,Giza,Egypt
980,Customer_980, Cairo ,Egypt
981,Customer_981,cairo,Egypt
982,Customer_982,Cairo,Egypt
983,Customer_983, Cairo ,Egypt
984,Customer_984,Giza,Egypt
985,Customer_985,Cairo,Egypt
986,Customer_986,Cairo,Egypt
987,Customer_987,Giza,Egypt
988,Customer_988,Giza,Egypt
989,Customer_989,Cairo,Egypt
990,Customer_990,Alexandria,Egypt
991,Customer_991,alexandria,Egypt
992,Customer_992,alexandria,Egypt
993,Customer_993,Cairo,Egypt
994,Customer_994,cairo,Egypt
995,Customer_995,cairo,Egypt
996,Customer_996,Alexandria,Egypt
997,Customer_997, Cairo ,Egypt
998,Customer_998,Cairo,Egypt
999,Customer_999,cairo,Egypt
1000,Customer_1000,Cairo,Egypt
11,Customer_11,,Egypt
21,Customer_21,cairo,Egypt
